id,product_id,tiki_product_id,seller_product_id,sku,name,short_description,type,brand_name,brand_id,price,list_price,original_price,market_price,discount,discount_rate,rating_average,review_count,quantity_sold,quantity_sold_text,is_official_store,is_freeship,inventory_status,is_tikinow,tikinow_time,thumbnail_url,product_url,badges,seller_id,seller_name,seller_type,seller_logo,seller_rating,seller_reviews,seller_followers,category_id,category_name,stock_qty,stock_available,stock_preorder,stock_min_sale_qty,stock_max_sale_qty
277317808,,,277317809,1907548121224,Balo Laptop 17 Inch 38L Tomtoc (USA) Navigator-T67 Travel Laptop Backpack - T67M1D1 - Hàng Chính Hãng,,,Tomtoc,252755,1982000,,2380000,,398000,17,0.0,0,1.0,Đã bán 1,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/a9/82/ae/442f4bbd5d405f646205ee5b19f89016.png,https://tiki.vn/balo-tomtoc-usa-navigator-t67-travel-laptop-backpack-t67m1d1-hang-chinh-hang-p277317808.html?spid=277317809,,19581,Balonation,,,,,,,,,,,,
270957340,,,272916389,1989152828778,"KỆ WIWU LAPTOP STAND KÈM QUẠT TẢN NHIỆT S400 PRO cho laptop, macbook làm bằng hợp kim nhôm, có quạt tản nhiệt - Hàng chính hãng",,,WIWU,212267,799000,,799000,,0,0,0.0,0,4.0,Đã bán 4,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/aa/ba/d9/83056cb8eb5a8ed111ed209e97fe3499.jpg,https://tiki.vn/ke-wiwu-laptop-stand-kem-quat-tan-nhiet-s400-pro-cho-laptop-macbook-lam-bang-hop-kim-nhom-co-quat-tan-nhiet-hang-chinh-hang-p270957340.html?spid=272916389,,141107,GuCase,,,,,,,,,,,,
275636688,,,275636691,2406257083251,Bàn Phím Tương Thích Cho Laptop Lenovo - Laptop Lenovo G575 - Hàng Nhập Khẩu New Seal TEEMO PC KEY482,,,TEEMO PC,8217634,275000,,275000,,0,0,0.0,0,,,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/33/59/d4/e3acd91771682efd733daa4b9dcceb89.jpg,https://tiki.vn/ban-phim-tuong-thich-cho-laptop-lenovo-laptop-lenovo-g575-hang-nhap-khau-new-seal-teemo-pc-key482-p275636688.html?spid=275636691,,287052,TEEMO PC OFFICIAL STORE,,,,,,,,,,,,
272496836,,,272496837,4270246626257,Túi đựng laptop WiWU vivi 14” - Màu đen,,,WIWU,212267,339000,,339000,,0,0,5.0,1,2.0,Đã bán 2,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/4f/e8/79/213cdc8dbaed4ebcf2e81cb1fca0b162.jpeg,https://tiki.vn/tui-dung-laptop-wiwu-vivi-14-mau-den-p272496836.html?spid=272496837,,1308,Tazano Official Store,,,,,,,,,,,,
275631889,,,275631891,4439484261869,Pin Tương Thích Cho Laptop 4 Cell Laptop Dell Inspiron 15 3551 N3551 - Hàng Nhập Khẩu New Seal TEEMO PC TEBAT101,,,TEEMO PC,8217634,698000,,698000,,0,0,0.0,0,,,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/f7/71/8c/42de3ea9b67cd5b92c254fa47bcd0cb1.jpg,https://tiki.vn/pin-tuong-thich-cho-laptop-4-cell-laptop-dell-inspiron-15-3551-n3551-hang-nhap-khau-new-seal-teemo-pc-tebat101-p275631889.html?spid=275631891,,287052,TEEMO PC OFFICIAL STORE,,,,,,,,,,,,
272496843,,,272496844,7077878147817,Túi đựng laptop WiWU vivi 14” - Màu xanh,,,WIWU,212267,339000,,339000,,0,0,0.0,0,,,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/77/de/f2/6baa9ef6770ebf95f44977311bfcb9a6.jpeg,https://tiki.vn/tui-dung-laptop-wiwu-vivi-14-mau-xanh-p272496843.html?spid=272496844,,1308,Tazano Official Store,,,,,,,,,,,,
2127221,,,2159817,3176373661388,Túi Xách Laptop U & YABY 036-2 (40cm) - Đỏ,,,U & YABY,161537,283000,,283000,,0,0,0.0,0,3.0,Đã bán 3,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/ca/26/21/8e8b5f18046afa81b15aa9ce47c94eb6.jpg,https://tiki.vn/tui-xach-laptop-u-yaby-036-2-40cm-do-p2127221.html?spid=2159817,,1831,U&YABY,,,,,,,,,,,,
2127225,,,2159821,6097986042340,Túi Xách Laptop U & YABY 036-2 (40cm) - Hồng,,,U & YABY,161537,283000,,283000,,0,0,0.0,0,,,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/ff/37/9f/fcb94229aa7da13cd12f2a1952da55ce.jpg,https://tiki.vn/tui-xach-laptop-u-yaby-036-2-40cm-hong-p2127225.html?spid=2159821,,1831,U&YABY,,,,,,,,,,,,
178034688,,,178034692,3150897753783,"Balo Laptop công sở nam nữ cao cấp, đựng máy tính, laptop, macbook 15.6 inch chống sốc – BEE GEE BLLT9008X",,,Bee Gee,153494,820000,,820000,,0,0,2.0,1,3.0,Đã bán 3,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/4d/f0/47/6120b27a7ae527ed1534df7d656560a6.jpg,https://tiki.vn/balo-laptop-cong-so-nam-nu-cao-cap-dung-may-tinh-laptop-macbook-15-6-inch-chong-soc-bee-gee-bllt9008-p178034688.html?spid=178034692,,975,BEE GEE SHOP,,,,,,,,,,,,
248446412,,,248446416,2503352792951,Balo laptop phong cách hiện đại - BEE GEE BLLT5599,,,Bee Gee,153494,660000,,660000,,0,0,0.0,0,,,0,,,,,https://salt.tikicdn.com/cache/280x280/ts/product/bd/85/75/601fe0ee5465093172ae2e3f8326e390.jpg,https://tiki.vn/balo-laptop-phong-cach-hien-dai-bee-gee-bllt5599-p248446412.html?spid=248446416,,975,BEE GEE SHOP,,,,,,,,,,,,
